translation,book,chapter,verse,text
NIV2011,24,19,7,The Hebrew for <em>ruin </em>sounds like the Hebrew for <em>jar </em>(see verses <a href='/NIV2011/24/19/1'>1</a> and <a href='/NIV2011/24/19/10'>10</a>).
NIV2011,24,20,7,Or <em>persuaded</em>
NIV2011,24,20,7,Or <em>persuaded</em>
NIV2011,24,21,2,"Hebrew <em>Nebuchadrezzar, </em>of which <em>Nebuchadnezzar </em>is a variant; here and often in Jeremiah and Ezekiel"
NIV2011,24,21,4,Or <em>Chaldeans</em>; also in verse 9
NIV2011,24,22,11,Also called <em>Jehoahaz</em>
NIV2011,24,22,23,"That is, the palace in Jerusalem (see <a href='/NIV2011/11/7/2'>1 Kings 7:2</a>)"
NIV2011,24,22,24,"Hebrew <em>Koniah, </em>a variant of <em>Jehoiachin</em>; also in verse 28"
NIV2011,24,22,25,Or <em>Chaldeans</em>
NIV2011,24,23,5,Or <em>up from David’s line</em>
NIV2011,24,23,10,Or <em>because of these things</em>
NIV2011,24,24,1,"Hebrew <em>Jeconiah, </em>a variant of <em>Jehoiachin</em>"
NIV2011,24,24,5,Or <em>Chaldeans</em>
NIV2011,24,24,9,"That is, their names will be used in cursing (see 29:22); or, others will see that they are cursed."
NIV2011,24,25,9,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,24,25,12,Or <em>Chaldeans</em>
NIV2011,24,25,18,"That is, their names to be used in cursing (see 29:22); or, to be seen by others as cursed"
NIV2011,24,25,23,Or <em>who clip the hair by their foreheads</em>
NIV2011,24,25,26,<em>Sheshak </em>is a cryptogram for Babylon.
NIV2011,24,25,34,Septuagint; Hebrew <em>fall and be shattered like fine pottery</em>
NIV2011,24,25,38,Some Hebrew manuscripts and Septuagint (see also 46:16 and 50:16); most Hebrew manuscripts <em>anger</em>
NIV2011,24,26,6,"That is, its name will be used in cursing (see 29:22); or, others will see that it is cursed."
NIV2011,24,26,18,<a href='/NIV2011/33/3/12'>Micah 3:12</a>
NIV2011,24,27,1,"A few Hebrew manuscripts and Syriac (see also 27:3,12 and 28:1); most Hebrew manuscripts <em>Jehoiakim </em>(Most Septuagint manuscripts do not have this verse.)"
NIV2011,24,27,20,"Hebrew <em>Jeconiah, </em>a variant of <em>Jehoiachin</em>"
NIV2011,24,28,4,"Hebrew <em>Jeconiah, </em>a variant of <em>Jehoiachin</em>"
NIV2011,24,29,2,"Hebrew <em>Jeconiah, </em>a variant of <em>Jehoiachin</em>"
NIV2011,24,29,14,Or <em>will restore your fortunes</em>
NIV2011,24,29,18,"That is, their names will be used in cursing (see verse 22); or, others will see that they are cursed."
NIV2011,24,30,3,Or <em>will restore the fortunes of my people Israel and Judah</em>
NIV2011,24,31,3,Or <em>LORD has appeared to us from afar</em>
NIV2011,24,31,22,Or <em>will protect</em>
NIV2011,24,31,23,Or <em>I restore their fortunes</em>
NIV2011,24,31,32,Hebrew; Septuagint and Syriac <em>/ and I turned away from</em>
NIV2011,24,31,32,Or <em>was their master</em>
NIV2011,24,32,4,"Or <em>Chaldeans</em>; also in verses 5, 24, 25, 28, 29 and 43"
NIV2011,24,32,9,"That is, about 7 ounces or about 200 grams"
NIV2011,24,32,44,Or <em>will bring them back from captivity</em>
NIV2011,24,33,5,Or <em>Chaldeans</em>
NIV2011,24,33,7,Or <em>will restore the fortunes of Judah and Israel</em>
NIV2011,24,33,16,Or <em>he</em>
NIV2011,24,33,24,Or <em>families</em>
NIV2011,24,33,26,Or <em>will bring them back from captivity</em>
NIV2011,24,34,14,<a href='/NIV2011/5/15/12'>Deut. 15:12</a>
NIV2011,24,35,6,"Hebrew <em>Jonadab</em>, a variant of <em>Jehonadab</em>; here and often in this chapter"
NIV2011,24,35,11,Or <em>Chaldean</em>
NIV2011,24,37,1,"Hebrew <em>Koniah, </em>a variant of <em>Jehoiachin</em>"
NIV2011,24,37,5,"Or <em>Chaldeans</em>; also in verses 8, 9, 13 and 14"
NIV2011,24,37,10,Or <em>Chaldean</em>; also in verse 11
NIV2011,24,38,1,"Hebrew <em>Jukal, </em>a variant of <em>Jehukal</em>"
NIV2011,24,38,2,"Or <em>Chaldeans</em>; also in verses 18, 19 and 23"
NIV2011,24,38,7,Probably from the upper Nile region
NIV2011,24,38,7,Or <em>a eunuch</em>
NIV2011,24,38,23,Or <em>and you will cause this city to</em>
NIV2011,24,39,4,Or <em>the Jordan Valley</em>
NIV2011,24,39,5,Or <em>Chaldean</em>
NIV2011,24,39,8,Or <em>Chaldeans</em>
NIV2011,24,40,5,Or <em>Jeremiah answered</em>
NIV2011,24,40,8,"Hebrew <em>Jezaniah, </em>a variant of <em>Jaazaniah</em>"
NIV2011,24,40,9,Or <em>Chaldeans</em>; also in verse 10
NIV2011,24,41,3,Or <em>Chaldean</em>
NIV2011,24,41,18,Or <em>Chaldeans</em>
NIV2011,24,42,1,Hebrew; Septuagint (see also 43:2) <em>Azariah</em>
NIV2011,24,42,18,"That is, your name will be used in cursing (see 29:22); or, others will see that you are cursed."
NIV2011,24,42,18,"That is, your name will be used in cursing (see 29:22); or, others will see that you are cursed."
NIV2011,24,43,3,Or <em>Chaldeans</em>
NIV2011,24,43,13,Or <em>in Heliopolis</em>
NIV2011,24,44,8,"That is, your name will be used in cursing (see 29:22); or, others will see that you are cursed; also in verse 12; similarly in verse 22."
NIV2011,24,46,9,"That is, the upper Nile region"
NIV2011,24,47,4,"That is, Crete"
NIV2011,24,48,1,Or <em>captured; / Misgab</em>
NIV2011,24,48,2,The Hebrew for <em>Heshbon </em>sounds like the Hebrew for <em>plot</em>.
NIV2011,24,48,2,The name of the Moabite town Madmen sounds like the Hebrew for <em>be silenced.</em>
NIV2011,24,48,4,Hebrew; Septuagint <em>/ proclaim it to Zoar</em>
NIV2011,24,48,6,Or <em>like Aroer</em>
NIV2011,24,48,9,"Or <em>Give wings to Moab, / for she will fly away</em>"
NIV2011,24,48,25,<em>Horn </em>here symbolizes strength.
NIV2011,24,48,32,Probably the Dead Sea
NIV2011,24,48,32,Two Hebrew manuscripts and Septuagint; most Hebrew manuscripts <em>as far as the Sea of</em>
NIV2011,24,48,41,Or <em>The cities</em>
NIV2011,24,49,1,Or <em>their king</em>; also in verse 3
NIV2011,24,49,13,"That is, its name will be used in cursing (see 29:22); or, others will see that it is cursed."
NIV2011,24,49,21,Or <em>the Sea of Reeds</em>
NIV2011,24,49,23,Hebrew <em>on </em>or <em>by</em>
NIV2011,24,49,32,Or <em>who clip the hair by their foreheads</em>
NIV2011,24,50,1,"Or <em>Chaldeans</em>; also in verses 8, 25, 35 and 45"
NIV2011,24,50,10,Or <em>Chaldea</em>
NIV2011,24,50,21,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them; also in verse 26."
NIV2011,24,50,38,Or <em>A sword against</em>
NIV2011,24,51,1,"<em>Leb Kamai </em>is a cryptogram for Chaldea, that is, Babylonia."
NIV2011,24,51,3,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,24,51,4,Or <em>Chaldea</em>
NIV2011,24,51,5,"Or <em>Almighty, / and the land of the Babylonians</em>"
NIV2011,24,51,24,Or <em>Chaldea</em>; also in verse 35
NIV2011,24,51,35,Or <em>done to us and to our children</em>
NIV2011,24,51,41,<em>Sheshak </em>is a cryptogram for Babylon.
NIV2011,24,51,54,Or <em>Chaldeans</em>
NIV2011,24,52,7,Or <em>Chaldeans</em>; also in verse 17
NIV2011,24,52,7,Or <em>the Jordan Valley</em>
NIV2011,24,52,8,Or <em>Chaldean</em>; also in verse 14
NIV2011,24,52,15,Or <em>the populace</em>
NIV2011,24,52,21,"That is, about 27 feet high and 18 feet in circumference or about 8.1 meters high and 5.4 meters in circumference"
NIV2011,24,52,22,"That is, about 7 1/2 feet or about 2.3 meters"
NIV2011,25,1,1,"This chapter is an acrostic poem, the verses of which begin with the successive letters of the Hebrew alphabet."
NIV2011,25,1,14,Most Hebrew manuscripts; many Hebrew manuscripts and Septuagint <em>He kept watch over my sins</em>
NIV2011,25,1,15,Or <em>has set a time for me / when he will</em>
NIV2011,25,2,1,"This chapter is an acrostic poem, the verses of which begin with the successive letters of the Hebrew alphabet."
NIV2011,25,2,1,Or <em>How the Lord in his anger / has treated Daughter Zion with contempt</em>
NIV2011,25,2,3,Or <em>off / all the strength</em>; or <em>every king</em>
NIV2011,25,2,3,<em>Horn </em>here symbolizes strength.
NIV2011,25,2,17,<em>Horn </em>here symbolizes strength.
NIV2011,25,3,1,"This chapter is an acrostic poem; the verses of each stanza begin with the successive letters of the Hebrew alphabet, and the verses within each stanza begin with the same letter."
NIV2011,25,4,1,"This chapter is an acrostic poem, the verses of which begin with the successive letters of the Hebrew alphabet."
NIV2011,26,1,3,Or <em>Chaldeans</em>
NIV2011,26,1,24,Hebrew <em>Shaddai</em>
NIV2011,26,2,1,The Hebrew phrase ben adam means <em>human being. </em>The phrase <em>son of man </em>is retained as a form of address here and throughout Ezekiel because of its possible association with “Son of Man” in the New Testament.
NIV2011,26,3,12,Probable reading of the original Hebrew text; Masoretic Text <em>sound—may the glory of the LORD be praised from his place</em>
NIV2011,26,3,18,Or <em>in</em>; also in verses 19 and 20
NIV2011,26,4,4,Or <em>upon your side</em>
NIV2011,26,4,10,"That is, about 8 ounces or about 230 grams"
NIV2011,26,4,11,"That is, about 2/3 quart or about 0.6 liter"
NIV2011,26,4,17,Or <em>away in</em>
NIV2011,26,5,7,Most Hebrew manuscripts; some Hebrew manuscripts and Syriac <em>You have</em>
NIV2011,26,6,14,Most Hebrew manuscripts; a few Hebrew manuscripts <em>Riblah</em>
NIV2011,26,7,5,Most Hebrew manuscripts; some Hebrew manuscripts and Syriac <em>Disaster after</em>
NIV2011,26,7,11,Or <em>The violent one has become</em>
NIV2011,26,8,2,Or <em>saw a fiery figure</em>
NIV2011,26,10,5,Hebrew <em>El-Shaddai</em>
NIV2011,26,10,11,Or <em>aside</em>
NIV2011,26,11,24,Or <em>Chaldea</em>
NIV2011,26,13,3,Or <em>wicked</em>
NIV2011,26,13,14,Or <em>the city</em>
NIV2011,26,14,14,"Or <em>Danel</em>, a man of renown in ancient literature; also in verse 20"
NIV2011,26,16,6,"A few Hebrew manuscripts, Septuagint and Syriac; most Hebrew manuscripts repeat <em>and as you lay there in your blood I said to you, “Live!”</em>"
NIV2011,26,16,16,The meaning of the Hebrew for this sentence is uncertain.
NIV2011,26,16,29,Or <em>Chaldea</em>
NIV2011,26,16,30,"Or <em>How feverish is your heart,</em>"
NIV2011,26,16,57,"Many Hebrew manuscripts and Syriac; most Hebrew manuscripts, Septuagint and Vulgate <em>Aram</em>"
NIV2011,26,18,10,Or <em>things to a brother</em>
NIV2011,26,19,7,Targum (see Septuagint); Hebrew <em>He knew</em>
NIV2011,26,19,10,Two Hebrew manuscripts; most Hebrew manuscripts <em>your blood</em>
NIV2011,26,19,14,Or <em>from under its</em>
NIV2011,26,20,29,<em>Bamah </em>means <em>high place</em><em>.</em>
NIV2011,26,20,40,Or <em>and the gifts of your firstfruits</em>
NIV2011,26,20,49,In Hebrew texts 20:45-49 is numbered 21:1-5.
NIV2011,26,21,1,In Hebrew texts 21:1-32 is numbered 21:6-37.
NIV2011,26,21,15,Septuagint; the meaning of the Hebrew for this word is uncertain.
NIV2011,26,22,16,Or <em>When I have allotted you your inheritance</em>
NIV2011,26,22,25,Septuagint; Hebrew <em>prophets</em>
NIV2011,26,23,14,Or <em>Babylonians</em>
NIV2011,26,23,15,Or <em>Babylonia</em>; also in verse 16
NIV2011,26,23,21,Syriac (see also verse <a href='/NIV2011/26/23/3'>3</a>); Hebrew <em>caressed because of your young breasts</em>
NIV2011,26,23,24,The meaning of the Hebrew for this word is uncertain.
NIV2011,26,24,23,Or <em>away in</em>
NIV2011,26,26,1,Probable reading of the original Hebrew text; Masoretic Text does not have <em>month of the twelfth</em>.
NIV2011,26,26,7,"Hebrew <em>Nebuchadrezzar, </em>of which <em>Nebuchadnezzar </em>is a variant; here and often in Ezekiel and Jeremiah"
NIV2011,26,26,20,"Septuagint; Hebrew <em>return, and I will give glory</em>"
NIV2011,26,27,5,"That is, Mount Hermon"
NIV2011,26,27,6,Targum; the Masoretic Text has a different division of the consonants.
NIV2011,26,27,15,Septuagint; Hebrew <em>Dedan</em>
NIV2011,26,27,16,Most Hebrew manuscripts; some Hebrew manuscripts and Syriac <em>Edom</em>
NIV2011,26,27,17,The meaning of the Hebrew for this word is uncertain.
NIV2011,26,28,3,"Or <em>Danel</em>, a man of renown in ancient literature"
NIV2011,26,28,13,The precise identification of some of these precious stones is uncertain.
NIV2011,26,28,13,The meaning of the Hebrew for this phrase is uncertain.
NIV2011,26,29,7,Syriac (see also Septuagint and Vulgate); Hebrew <em>and you caused their backs to stand</em>
NIV2011,26,29,10,"That is, the upper Nile region"
NIV2011,26,29,21,<em>Horn </em>here symbolizes strength.
NIV2011,26,30,4,"That is, the upper Nile region; also in verses 5 and 9"
NIV2011,26,32,9,"Hebrew; Septuagint <em>bring you into captivity among the nations, / to</em>"
NIV2011,26,32,27,Septuagint; Hebrew <em>warriors who were uncircumcised</em>
NIV2011,26,32,27,Probable reading of the original Hebrew text; Masoretic Text <em>punishment</em>
NIV2011,26,33,8,Or <em>in</em>; also in verse 9
NIV2011,26,33,10,Or <em>away in</em>
NIV2011,26,34,26,Or <em>I will cause them and the places surrounding my hill to be named in blessings </em>(see <a href='/NIV2011/1/48/20'>Gen. 48:20</a>); or <em>I will cause them and the places surrounding my hill to be seen as blessed</em>
NIV2011,26,37,5,The Hebrew for this word can also mean <em>wind </em>or <em>spirit </em>(see verses 6-14).
NIV2011,26,37,23,Many Hebrew manuscripts (see also Septuagint); most Hebrew manuscripts <em>all their dwelling places where they sinned</em>
NIV2011,26,38,2,"Or <em>the prince of Rosh,</em>"
NIV2011,26,38,3,"Or <em>Gog, prince of Rosh,</em>"
NIV2011,26,38,5,"That is, the upper Nile region"
NIV2011,26,38,12,The Hebrew for this phrase means <em>the navel of the earth.</em>
NIV2011,26,38,13,Or <em>her strong lions</em>
NIV2011,26,39,1,"Or <em>Gog, prince of Rosh,</em>"
NIV2011,26,39,11,<em>Hamon Gog </em>means <em>hordes of Gog.</em>
NIV2011,26,39,16,<em>Hamonah </em>means <em>horde.</em>
NIV2011,26,39,25,Or <em>now bring Jacob back from captivity</em>
NIV2011,26,40,5,"That is, about 11 feet or about 3.2 meters; also in verse 12. The long cubit of about 21 inches or about 53 centimeters is the basic unit of measurement of length throughout chapters 40–48."
NIV2011,26,40,7,"That is, about 8 3/4 feet or about 2.7 meters; also in verse 48"
NIV2011,26,40,8,"Many Hebrew manuscripts, Septuagint, Vulgate and Syriac; most Hebrew manuscripts <em>gateway facing the temple; it was one rod deep. </em>9 <em>Then he measured the portico of the gateway; it</em>"
NIV2011,26,40,9,"That is, about 14 feet or about 4.2 meters"
NIV2011,26,40,9,"That is, about 3 1/2 feet or about 1 meter"
NIV2011,26,40,11,"That is, about 18 feet wide and 23 feet long or about 5.3 meters wide and 6.9 meters long"
NIV2011,26,40,13,"That is, about 44 feet or about 13 meters; also in verses 21, 25, 29, 30, 33 and 36"
NIV2011,26,40,14,"That is, about 105 feet or about 32 meters"
NIV2011,26,40,14,Septuagint; Hebrew <em>projecting wall</em>
NIV2011,26,40,14,The meaning of the Hebrew for this verse is uncertain.
NIV2011,26,40,15,"That is, about 88 feet or about 27 meters; also in verses 21, 25, 29, 33 and 36"
NIV2011,26,40,19,"That is, about 175 feet or about 53 meters; also in verses 23, 27 and 47"
NIV2011,26,40,37,Septuagint (see also verses <a href='/NIV2011/26/40/31'>31</a> and <a href='/NIV2011/26/40/34'>34</a>); Hebrew <em>jambs</em>
NIV2011,26,40,39,Or <em>purification offerings</em>
NIV2011,26,40,42,"That is, about 2 2/3 feet long and wide and 21 inches high or about 80 centimeters long and wide and 53 centimeters high"
NIV2011,26,40,43,"That is, about 3 1/2 inches or about 9 centimeters"
NIV2011,26,40,44,"Septuagint; Hebrew <em>were rooms for singers, which were</em>"
NIV2011,26,40,44,Septuagint; Hebrew <em>east</em>
NIV2011,26,40,48,"That is, about 25 feet or about 7.4 meters"
NIV2011,26,40,48,Septuagint; Hebrew <em>entrance was</em>
NIV2011,26,40,48,"That is, about 5 1/4 feet or about 1.6 meters"
NIV2011,26,40,49,"That is, about 35 feet or about 11 meters"
NIV2011,26,40,49,Septuagint; Hebrew <em>eleven</em>
NIV2011,26,40,49,"That is, about 21 feet or about 6.4 meters"
NIV2011,26,40,49,Hebrew; Septuagint <em>Ten steps led up to it</em>
NIV2011,26,41,1,"That is, about 11 feet or about 3.2 meters; also in verses 3, 5 and 8"
NIV2011,26,41,1,"One Hebrew manuscript and Septuagint; most Hebrew manuscripts <em>side, the width of the tent</em>"
NIV2011,26,41,2,"That is, about 18 feet or about 5.3 meters"
NIV2011,26,41,2,"That is, about 8 3/4 feet or about 2.7 meters; also in verses 9, 11 and 12"
NIV2011,26,41,2,"That is, about 70 feet long and 35 feet wide or about 21 meters long and 11 meters wide"
NIV2011,26,41,3,"That is, about 3 1/2 feet or about 1.1 meters; also in verse 22"
NIV2011,26,41,3,"That is, about 12 feet or about 3.7 meters"
NIV2011,26,41,5,"That is, about 7 feet or about 2.1 meters"
NIV2011,26,41,12,"That is, about 123 feet or about 37 meters"
NIV2011,26,41,12,"That is, about 158 feet or about 48 meters"
NIV2011,26,41,13,"That is, about 175 feet or about 53 meters; also in verses 14 and 15"
NIV2011,26,41,22,"That is, about 5 1/4 feet or about 1.5 meters"
NIV2011,26,41,22,Septuagint; Hebrew <em>long</em>
NIV2011,26,41,22,Septuagint; Hebrew <em>length</em>
NIV2011,26,42,2,"That is, about 175 feet long and 88 feet wide or about 53 meters long and 27 meters wide"
NIV2011,26,42,3,"That is, about 35 feet or about 11 meters"
NIV2011,26,42,4,Septuagint and Syriac; Hebrew <em>and one cubit</em>
NIV2011,26,42,4,"That is, about 18 feet wide and 175 feet long or about 5.3 meters wide and 53 meters long"
NIV2011,26,42,10,Septuagint; Hebrew <em>Eastward</em>
NIV2011,26,42,13,Or <em>purification offerings</em>
NIV2011,26,42,16,See Septuagint of verse 17; Hebrew <em>rods</em>; also in verses 18 and 19.
NIV2011,26,42,16,"Five hundred cubits equal about 875 feet or about 265 meters; also in verses 17, 18 and 19."
NIV2011,26,42,17,Septuagint; Hebrew <em>rods</em>
NIV2011,26,43,3,Some Hebrew manuscripts and Vulgate; most Hebrew manuscripts <em>I</em>
NIV2011,26,43,7,Or <em>the memorial monuments</em>; also in verse 9
NIV2011,26,43,7,Or <em>their high places</em>
NIV2011,26,43,11,Some Hebrew manuscripts and Septuagint; most Hebrew manuscripts <em>regulations and its whole design</em>
NIV2011,26,43,13,"That is, about 21 inches or about 53 centimeters; also in verses 14 and 17. The long cubit is the basic unit for linear measurement throughout <a href='/NIV2011/26/40/1-48'>Ezekiel 40-48</a>."
NIV2011,26,43,13,"That is, about 11 inches or about 27 centimeters"
NIV2011,26,43,14,"That is, about 3 1/2 feet high and 1 3/4 feet wide or about 105 centimeters high and 53 centimeters wide"
NIV2011,26,43,14,"That is, about 7 feet high and 1 3/4 feet wide or about 2.1 meters high and 53 centimeters wide"
